aids_report_number,local_event_date,event_city,event_state,event_airport,event_type,aircraft_damage,flight_phase,aircraft_make,aircraft_model,aircraft_series,operator,primary_flight_type,flight_conduct_code,flight_plan_filed_code,aircraft_registration_nbr,total_fatalities,total_injuries,aircraft_engine_make,aircraft_engine_model,engine_group_code,nbr_of_engines,pic_certificate_type,pic_flight_time_total_hrs,pic_flight_time_total_make-model,NULL,NULL
20121103023399I,03-NOV-12,COLORADO SPRINGS,CO,CITY OF COLORADO SPRINGS MUNI,INCIDENT,MINOR,LANDING: TOUCHDOWN,CESSNA,CE-182,CE-182-TR,NULL,NULL,GENERAL OPERATING RULES,NULL,738JA,0,0,LYCOMI,0-540 SERIES ,NULL,1,PRIVATE PILOT,NULL,NULL,NULL,NULL
20121103024109I,03-NOV-12,MILWAUKEE,WI,GENERAL MITCHELL INTL,INCIDENT,MINOR,CRUISE-LEVEL FLIGHT,CESSNA,CE-402,CE-402-B,FREIGHT RUNNERS EXPRESS INC,NULL,AIR TAXI/COMMUTER,NULL,402CZ,0,0,CONT M,TSIO-520-E   ,402B02,2,COMMERCIAL PILOT,1351,126,NULL,NULL
20121103024869I,03-NOV-12,GRAIN VALLEY,MO,NULL,INCIDENT,MINOR,CLIMB,LANCAIR,PROPJET4,NULL,NULL,NULL,GENERAL OPERATING RULES,NULL,3644Y,0,0,WALTER,M601 SER     ,042003,NULL,PRIVATE PILOT,1212,52,NULL,NULL
20121104024909I,04-NOV-12,BESSEMER,AL,NULL,INCIDENT,MINOR,LANDING: APPROACH,BEECH,BE-58,NULL,NULL,NULL,GENERAL OPERATING RULES,NULL,3713N,0,0,CONT M,IO 520 SERIES,NULL,2,COMMERCIAL PILOT FLIGHT INSTRUCTOR,2800,2800,NULL,NULL
20121104025519I,04-NOV-12,WAPPINGERS FALLS,NY,DUTCHESS COUNTY,INCIDENT,NONE,LANDING: TOUCHDOWN,CHAMP,CHAMP-7,NULL,NULL,NULL,GENERAL OPERATING RULES,NULL,7405B,0,0,CONT M,C90 SERIES   ,NULL,1,COMMERCIAL PILOT,1700,50,NULL,NULL
20121104027239I,04-NOV-12,SAN ANGELO,TX,SAN ANGELO RGNL/MATHIS FIELD,INCIDENT,SUBSTANTIAL,LANDING: ROLLOUT,BEECH,BE-35,NULL,NULL,NULL,GENERAL OPERATING RULES,NULL,4525V,0,0,CONT M,E225 SERIES  ,NULL,NULL,COMMERCIAL PILOT FLIGHT INSTRUCTOR,1410,40,NULL,NULL
20121105024779I,05-NOV-12,POINT MUGU,CA,POINT MUGU NAS (NAVAL BASE VENTURA CO),INCIDENT,SUBSTANTIAL,LANDING: TOUCHDOWN,HAWKER,NULL,NULL,NULL,NULL,GENERAL OPERATING RULES,NULL,327AX,0,0,AMA/EX,UNKNOWN ENG  ,NULL,NULL,AIRLINE TRANSPORT,2191,1241,NULL,NULL
20121105025469I,05-NOV-12,LANCASTER,SC,LANCASTER COUNTY-MC WHIRTER FIELD,INCIDENT,MINOR,LANDING: ROLLOUT,PITTS,NULL,NULL,NULL,NULL,GENERAL OPERATING RULES,NULL,81580,0,0,AMA/EX,UNKNOWN ENG  ,NULL,NULL,AIRLINE TRANSPORT PILOT FLIGHT INSTRUCTOR,NULL,NULL,NULL,NULL
20121105025939I,05-NOV-12,ANCHORAGE,AK,NULL,INCIDENT,MINOR,TAXI,PIPER,PA-18,PA-18-150,NULL,NULL,GENERAL OPERATING RULES,NULL,3955Z,0,0,LYCOMI,0-320 SERIES ,NULL,NULL,PRIVATE PILOT,200,87,NULL,NULL
20121106024339I,06-NOV-12,CHARLESTON,WV,YEAGER,INCIDENT,MINOR,CRUISE-LEVEL FLIGHT,CANADAIR-BOMBARDIER,CHALLENGER,600,PSA AIRLINES INC,NULL,AIR CARRIER/COMMERCIAL,NULL,221PS,0,0,GE    ,CF34 SERIES  ,NULL,NULL,NULL,NULL,NULL,NULL,NULL
20121107023409I,07-NOV-12,SALT LAKE CITY,UT,NULL,INCIDENT,MINOR,CRUISE-LEVEL FLIGHT,NULL,NULL,NULL,NULL,NULL,GENERAL OPERATING RULES,NULL,39796,0,0,NULL,NULL,NULL,NULL,PRIVATE PILOT,500,70,NULL,NULL
20121107025959I,07-NOV-12,BETHEL,AK,BETHEL,INCIDENT,MINOR,TAKEOFF: CLIMB OUT,REIMS,NULL,NULL,HAGELAND AVIATION SERVICES INC,NULL,AIR TAXI/COMMUTER,NULL,861FT,0,0,P&W CA,PT6A-112     ,NULL,NULL,AIRLINE TRANSPORT PILOT FLIGHT INSTRUCTOR,12800,NULL,NULL,NULL
20121108023809I,08-NOV-12,FORT LAUDERDALE,FL,FORT LAUDERDALE EXECUTIVE,INCIDENT,MINOR,LANDING: ROLLOUT,PIPER,PA-31,NULL,NULL,NULL,GENERAL OPERATING RULES,NULL,C6JBB,0,0,NULL,NULL,NULL,NULL,PRIVATE PILOT,17500,NULL,NULL,NULL
20121108024359I,08-NOV-12,MESA,AZ,FALCON FLD,INCIDENT,MINOR,LANDING: ROLLOUT,CESSNA,CE-177,CE-177-RG,NULL,NULL,GENERAL OPERATING RULES,NULL,8218G,0,0,LYCOMI,IO-360-A1B6D ,NULL,1,AIRLINE TRANSPORT PILOT FLIGHT INSTRUCTOR,7000,300,NULL,NULL
20121108025269I,08-NOV-12,WEST PALM BEACH,FL,PALM BEACH INTL,INCIDENT,MINOR,LANDING: ROLLOUT,PIPER,PA-32,PA-32-R301,NULL,NULL,GENERAL OPERATING RULES,NULL,511KC,0,0,LYCOMI,IO-540 SER   ,NULL,NULL,PRIVATE PILOT,1600,1200,NULL,NULL
20121108025969I,08-NOV-12,DEADHORSE,AK,DEADHORSE,INCIDENT,NONE,LANDING: TOUCHDOWN,DOUG,DC-6,DC-6-B,TATONDUK OUTFITTERS LTD,NULL,AIR CARRIER/COMMERCIAL,NULL,151  ,0,0,P & W ,R-2800 SERIES,CB16  ,NULL,AIRLINE TRANSPORT,18638,17640,NULL,NULL
20121108027729I,08-NOV-12,CEDAR RAPIDS,IA,THE EASTERN IOWA,INCIDENT,MINOR,LANDING: TOUCHDOWN,BEECH,BE-35,BE-35-M35,NULL,NULL,GENERAL OPERATING RULES,NULL,662KW,0,0,CONT M,I0-470 SERIES,NULL,1,PRIVATE PILOT,804,17,NULL,NULL
20121109024119I,09-NOV-12,MINNEAPOLIS,MN,MINNEAPOLIS-ST PAUL INTL/WOLD-CHAMBERLAIN,INCIDENT,MINOR,LANDING: ROLLOUT,SWEARINGEN-FAIRCHILD,SA-227,SA-227-AC,BEMIDJI AVIATION SERVICES INC,NULL,AIR TAXI/COMMUTER,NULL,619BA,0,0,GARRET,TPE331-11UA  ,NULL,NULL,AIRLINE TRANSPORT PILOT FLIGHT INSTRUCTOR,12000,600,NULL,NULL
20121110025209I,10-NOV-12,CICERO,IN,MC GILL,INCIDENT,MINOR,LANDING: ROLLOUT,CESSNA,CE-140,NULL,NULL,NULL,GENERAL OPERATING RULES,NULL,72271,0,1,CONT M,C85 SERIES   ,NULL,1,PRIVATE PILOT,550,500,NULL,NULL
20121110025629I,10-NOV-12,MERIDEN,CT,MERIDEN MARKHAM MUNI,INCIDENT,MINOR,LANDING: APPROACH,CESSNA,CE-172,CE-172-N,NULL,NULL,GENERAL OPERATING RULES,NULL,101GG,0,0,LYCOMI,0-320 SERIES ,NULL,1,COMMERCIAL PILOT FLIGHT INSTRUCTOR,1127,352,NULL,NULL
20121110027739I,10-NOV-12,SAINT CHARLES,MO,ST CHARLES COUNTY SMARTT,INCIDENT,MINOR,LANDING: APPROACH,CESSNA,CE-182,CE-182-R,NULL,NULL,GENERAL OPERATING RULES,NULL,2623C,0,0,LYCOMI,O-540-J3C5D  ,NULL,1,COMMERCIAL PILOT,1200,15,NULL,NULL
20121110027789I,10-NOV-12,OMAHA,NE,EPPLEY AIRFIELD,INCIDENT,NONE,CRUISE-LEVEL FLIGHT,AIRBUS,A319,132,US AIRWAYS INC,NULL,AIR CARRIER/COMMERCIAL,NULL,835AW,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
20121110027969I,10-NOV-12,OMAHA,NE,EPPLEY AIRFIELD,INCIDENT,NONE,DESCENT,MCDONNELL-DOUGLAS-BOEING,MD-80,83,AMERICAN AIRLINES INC,NULL,AIR CARRIER/COMMERCIAL,NULL,9402W,0,0,P & W ,JT8D-1       ,NULL,NULL,AIRLINE TRANSPORT,NULL,NULL,NULL,NULL
20121111023519I,11-NOV-12,WILLIAMSTOWN,NJ,CROSS KEYS,INCIDENT,NONE,UNKNOWN,DE HAVILLAND-BOMBARDIER,DHC-6 TWIN OTTER,NULL,NULL,NULL,PARACHUTE JUMPING,NULL,121PM,0,1,U/A CA,PT6 SER 578HP,NULL,NULL,NULL,NULL,NULL,NULL,NULL
20121111024139I,11-NOV-12,DENVER,CO,DENVER INTL,INCIDENT,MINOR,LANDING: APPROACH,CANADAIR-BOMBARDIER,CHALLENGER,600,SKYWEST AIRLINES INC,NULL,AIR CARRIER/COMMERCIAL,NULL,948SW,0,0,GE    ,CF34 SERIES  ,NULL,NULL,NULL,NULL,NULL,NULL,NULL
20121111025489I,11-NOV-12,STUART,FL,WITHAM FIELD,INCIDENT,NONE,CLIMB,LEARJET-BOMBARDIER,LEARJET 31,NULL,NULL,NULL,GENERAL OPERATING RULES,NULL,990GC,0,0,GARRET,TFE 731 SER  ,NULL,2,NULL,NULL,NULL,NULL,NULL
20121111025889I,11-NOV-12,OAKLAND,MD,GARRETT COUNTY,INCIDENT,MINOR,LANDING: ROLLOUT,PIPER,PA-28,PA-28-140,NULL,NULL,GENERAL OPERATING RULES,NULL,6350R,0,0,LYCOMI,0-320 SERIES ,NULL,NULL,PRIVATE PILOT,212,2,NULL,NULL
20121112024899I,12-NOV-12,VAN BUREN,AR,NULL,INCIDENT,NONE,DESCENT,BEECH,BE-35,BE-35-C35,NULL,NULL,GENERAL OPERATING RULES,NULL,5921C,0,0,CONTIN,E-225        ,8     ,NULL,AIRLINE TRANSPORT,25000,300,NULL,NULL
20121112025219I,12-NOV-12,PEORIA,IL,GENERAL DOWNING - PEORIA INTL,INCIDENT,NONE,CRUISE-LEVEL FLIGHT,GULFSTREAM AEROSPACE,NULL,NULL,NULL,NULL,GENERAL OPERATING RULES,NULL,77HS ,0,0,AIRESE,TPE331 SERIES,NULL,2,NULL,NULL,NULL,NULL,NULL
20121113025259I,13-NOV-12,NULL,WA,NULL,INCIDENT,MINOR,TAXI,DE HAVILLAND-BOMBARDIER,DHC-2,NULL,KENMORE AIR HARBOR INC,NULL,AIR TAXI/COMMUTER,NULL,1455T,0,0,P&W CA,PT6A-34      ,NULL,NULL,NULL,NULL,NULL,NULL,NULL
20121113025309I,13-NOV-12,EVERGLADES CITY,FL,EVERGLADES AIRPARK,INCIDENT,MINOR,TAKEOFF: DEPARTURE,PIPER,PA-28,PA-28-161,NULL,NULL,GENERAL OPERATING RULES,NULL,746RA,0,0,LYCOMI,0-320 SERIES ,NULL,NULL,PRIVATE PILOT,180,90,NULL,NULL
20121113027379I,13-NOV-12,COLUMBUS,GA,COLUMBUS METROPOLITAN,INCIDENT,MINOR,LANDING: TOUCHDOWN,PIPER,PA-32,PA-32-RT300T,NULL,NULL,GENERAL OPERATING RULES,NULL,2150B,0,0,LYCOMI,TI0-540 SER  ,NULL,NULL,PRIVATE PILOT,809,534,NULL,NULL
20121114024499I,14-NOV-12,LUMBERTON,NJ,SOUTH JERSEY RGNL,INCIDENT,MINOR,LANDING: ROLLOUT,MOONEY,M-20,M-20-R,NULL,NULL,GENERAL OPERATING RULES,NULL,1045X,0,0,CONT M,IO-550 SERIES,NULL,1,PRIVATE PILOT,2700,500,NULL,NULL
20121114025289I,14-NOV-12,INDIANAPOLIS,IN,INDIANAPOLIS RGNL,INCIDENT,SUBSTANTIAL,CRUISE-LEVEL FLIGHT,BEECH,BE-35,BE-35-M35,NULL,NULL,GENERAL OPERATING RULES,NULL,9743R,0,0,CONT M,I0-470 SERIES,C     ,1,PRIVATE PILOT,4000,3000,NULL,NULL
20121114026829I,14-NOV-12,PLACERVILLE,CA,PLACERVILLE,INCIDENT,MINOR,LANDING: TOUCHDOWN,GLASAIR,NULL,NULL,NULL,NULL,GENERAL OPERATING RULES,NULL,273RS,0,0,NULL,NULL,NULL,NULL,AIRLINE TRANSPORT,NULL,NULL,NULL,NULL
20121115025109I,15-NOV-12,ANCHORAGE,AK,TED STEVENS ANCHORAGE INTL,INCIDENT,MINOR,CRUISE-LEVEL FLIGHT,BOEING,777,300,CATHAY PACIFIC AIRWAYS LIMITED,NULL,FOREIGN AIR CARRIER,NULL,BKPS ,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
20121115025129I,15-NOV-12,PORTLAND,OR,NULL,INCIDENT,NONE,CRUISE-LEVEL FLIGHT,ROBSIN,R-22,R-22-BETA,HILLSBORO AVIATION INC,NULL,PILOT SCHOOLS,NULL,2356T,0,0,LYCOMI,0-320 SERIES ,NULL,NULL,NULL,NULL,NULL,NULL,NULL
20121115025319I,15-NOV-12,NULL,MT,MISSOULA INTL,INCIDENT,MINOR,TAKEOFF: CLIMB OUT,ATR,ATR 42,300,EMPIRE AIRLINES INC,NULL,AIR CARRIER/COMMERCIAL,NULL,900FX,0,0,P&W CA,PW121        ,NULL,NULL,COMMERCIAL PILOT FLIGHT INSTRUCTOR,3513,983,NULL,NULL
20121115025559I,15-NOV-12,PANAMA CITY,FL,NORTHWEST FLORIDA BEACHES INTL,INCIDENT,MINOR,TAKEOFF: CLIMB OUT,CESSNA,CE-210,CE-210-D,NULL,NULL,GENERAL OPERATING RULES,NULL,10RV ,0,0,CONT M,IO 520 SERIES,520-A ,1,AIRLINE TRANSPORT PILOT FLIGHT INSTRUCTOR,7054,424,NULL,NULL
20121115026119I,15-NOV-12,RIVERTON,WY,RIVERTON REGIONAL,INCIDENT,MINOR,CRUISE-LEVEL FLIGHT,BELL,BHT-407,NULL,CLASSIC HELICOPTER GROUP LLC,NULL,AIR TAXI/COMMUTER,NULL,7160V,0,0,ROLLS-,250-C47B     ,NULL,1,COMMERCIAL PILOT FLIGHT INSTRUCTOR,3650,107,NULL,NULL
20121115026799I,15-NOV-12,PALM SPRINGS,CA,PALM SPRINGS INTL,INCIDENT,SUBSTANTIAL,TAKEOFF: DEPARTURE,NULL,NULL,NULL,NULL,NULL,GENERAL OPERATING RULES,NULL,45JV ,0,0,LYCOMI,0-360-A1D    ,NULL,NULL,AIRLINE TRANSPORT,10000,8,NULL,NULL
20121116025549I,16-NOV-12,BEDFORD,IN,NULL,INCIDENT,MINOR,TAKEOFF: CLIMB OUT,GULSTM,GA-AA,GA-AA-5B,NULL,NULL,GENERAL OPERATING RULES,NULL,74619,0,0,LYCOMI,O&VO-360 SER ,NULL,NULL,AIRLINE TRANSPORT,14666,211,NULL,NULL
20121116025639I,16-NOV-12,ROME,GA,RICHARD B RUSSELL,INCIDENT,MINOR,LANDING: TOUCHDOWN,BEECH,BE-35,BE-35-P35,NULL,NULL,GENERAL OPERATING RULES,NULL,8589M,0,0,CONT M,I0-470 SERIES,NULL,1,COMMERCIAL PILOT FLIGHT INSTRUCTOR,NULL,NULL,NULL,NULL
20121116025739I,16-NOV-12,NEWARK,NJ,NEWARK LIBERTY INTL,INCIDENT,MINOR,OTHER-SPECIFY,BOEING,737,200,DELTA AIR LINES INC,NULL,AIR CARRIER/COMMERCIAL,NULL,306DQ,0,0,CFM IN,CFM56-7B26/3 ,NULL,NULL,NULL,NULL,NULL,NULL,NULL
20121116025989I,16-NOV-12,MEDINA,OH,MEDINA MUNI,INCIDENT,MINOR,LANDING: APPROACH,EPIC,NULL,NULL,NULL,NULL,GENERAL OPERATING RULES,NULL,37WJ ,0,0,P&W CA,PT6A-67A     ,N/A   ,NULL,PRIVATE PILOT,501,45,NULL,NULL
20121116026279I,16-NOV-12,SALISBURY,NC,ROWAN COUNTY,INCIDENT,MINOR,LANDING: TOUCHDOWN,CESSNA,CE-172,CE-172-N,NULL,NULL,GENERAL OPERATING RULES,NULL,5268D,0,0,LYCOMI,0-320 SERIES ,NULL,1,STUDENT,29,29,NULL,NULL
20121116026989I,16-NOV-12,COLBERT,OK,NULL,INCIDENT,NONE,CRUISE-LEVEL FLIGHT,CESSNA,CE-152,NULL,NULL,NULL,PILOT SCHOOLS,NULL,65549,0,0,LYCOMI,0-235 SERIES ,NULL,1,STUDENT,62,62,NULL,NULL
20121116027959I,16-NOV-12,CARROLL,IA,ARTHUR N NEU,INCIDENT,MINOR,CRUISE-LEVEL FLIGHT,CIRRUS,CIRRUS-SR,CIRRUS-SR-22,NULL,NULL,GENERAL OPERATING RULES,NULL,268CD,0,0,CONT M,IO-550 SERIES,IO-550,1,PRIVATE PILOT,655,304,NULL,NULL
20121116028419I,16-NOV-12,TOKSOOK BAY,AK,TOKSOOK BAY,INCIDENT,MINOR,LANDING: TOUCHDOWN,CESSNA,CE-207,CE-207-A,GRANT AVIATION INC,NULL,AIR TAXI/COMMUTER,NULL,207DF,0,0,CONT M,IO-520-F     ,NULL,1,COMMERCIAL PILOT,2000,150,NULL,NULL
20121117024409I,17-NOV-12,PORTLAND,OR,PORTLAND INTL,INCIDENT,MINOR,LANDING: APPROACH,BOEING,757,200,"UNITED AIRLINES, INC.",NULL,AIR CARRIER/COMMERCIAL,NULL,536UA,0,0,P & W ,PW2040       ,NULL,NULL,NULL,NULL,NULL,NULL,NULL
20121117024759I,17-NOV-12,DOVER,DE,DELAWARE AIRPARK,INCIDENT,MINOR,LANDING: ROLLOUT,BEECH,BE-95,BE-95-B95A,NULL,NULL,GENERAL OPERATING RULES,NULL,19091,0,0,LYCOMI,I0360 SER    ,B1B   ,2,PRIVATE PILOT,210,110,NULL,NULL
20121117025779I,17-NOV-12,MARSHFIELD,MA,MARSHFIELD MUNI - GEORGE HARLOW FIELD,INCIDENT,MINOR,LANDING: ROLLOUT,BEECH,BE-36,BE-36-A36,NULL,NULL,GENERAL OPERATING RULES,NULL,2047N,0,0,CONT M,IO 520 SERIES,NULL,1,PRIVATE PILOT,1500,1000,NULL,NULL
20121117026549I,17-NOV-12,EL CAJON,CA,GILLESPIE FIELD,INCIDENT,SUBSTANTIAL,LANDING: ROLLOUT,CESSNA,CE-172,CE-172-S,NULL,NULL,PILOT SCHOOLS,NULL,956SP,0,0,LYCOMI,I0360 SER    ,NULL,1,STUDENT,28,23,NULL,NULL
20121117026689I,17-NOV-12,HERNDON,VA,WASHINGTON DULLES INTL,INCIDENT,MINOR,GROUND-RAMP,CANADAIR-BOMBARDIER,CHALLENGER,600,EXPRESSJET AIRLINES INC,NULL,AIR CARRIER/COMMERCIAL,NULL,830AS,0,0,GE    ,CF34 SERIES  ,NULL,NULL,NULL,NULL,NULL,NULL,NULL
20121117028929I,17-NOV-12,OWOSSO,MI,OWOSSO COMMUNITY,INCIDENT,MINOR,LANDING: ROLLOUT,PIPER,PA-24,PA-24-260,NULL,NULL,GENERAL OPERATING RULES,NULL,8610P,0,0,LYCOMI,TI0-540 SER  ,NULL,NULL,PRIVATE PILOT,611,300,NULL,NULL
20121119025159I,19-NOV-12,PFLUGERVILLE,TX,AUSTIN EXECUTIVE,INCIDENT,MINOR,TAXI,BELL,BHT-206,BHT-206-L4,WESTWIND HELICOPTERS INC,NULL,GENERAL OPERATING RULES,NULL,207MY,0,0,ALLISO,250-C30 SER  ,NULL,NULL,COMMERCIAL PILOT,2679,178,NULL,NULL
20121119026199I,19-NOV-12,BILLINGS,MT,BILLINGS LOGAN INTL,INCIDENT,MINOR,LANDING: TOUCHDOWN,BEECH,BE-33,BE-33-E33C,ROCKY MOUNTAIN COLLEGE,NULL,PILOT SCHOOLS,NULL,7927R,0,0,CONT M,IO 520 SERIES,NULL,1,COMMERCIAL PILOT FLIGHT INSTRUCTOR,1250,150,NULL,NULL
20121120025149I,20-NOV-12,BELOIT,WI,BELOIT,INCIDENT,MINOR,LANDING: TOUCHDOWN,ZENITH,NULL,NULL,NULL,NULL,GENERAL OPERATING RULES,NULL,91495,0,0,BOMBAR,ROTAX (ALL)  ,912   ,NULL,NULL,303,5,NULL,NULL
20121120025649I,20-NOV-12,MINNEAPOLIS,MN,MINNEAPOLIS-ST PAUL INTL/WOLD-CHAMBERLAIN,INCIDENT,MINOR,GROUND-RAMP,BOEING,737,800,MN AIRLINES LLC,NULL,AIR CARRIER/COMMERCIAL,NULL,816SY,0,0,CFM IN,CFM56-7B26   ,NULL,NULL,AIRLINE TRANSPORT,27100,9098,NULL,NULL
20121120026009I,20-NOV-12,TALKEETNA,AK,NULL,INCIDENT,MINOR,CRUISE-LEVEL FLIGHT,CESSNA,CE-152,NULL,NULL,NULL,GENERAL OPERATING RULES,NULL,48787,0,0,LYCOMI,O-235-L2C    ,O-235 ,1,PRIVATE PILOT,120,103,NULL,NULL
20121120026499I,20-NOV-12,SANTA MARIA,CA,SANTA MARIA PUB/CAPT G ALLAN HANCOCK FLD,INCIDENT,MINOR,CRUISE-LEVEL FLIGHT,BELL,BHT-222,BHT-222-U,CALIFORNIA SHOCK-TRAUMA AIR RESCUE,NULL,AIR TAXI/COMMUTER,NULL,222RX,0,0,LYCOMI,LTS-101 SER  ,NULL,2,AIRLINE TRANSPORT PILOT FLIGHT INSTRUCTOR,5350,280,NULL,NULL
20121120028239I,20-NOV-12,NORTH PLATTE,NE,NORTH PLATTE RGNL AIRPORT LEE BIRD FIELD,INCIDENT,MINOR,LANDING: ROLLOUT,AERONCA,AR-7,AR-7-EC,NULL,NULL,GENERAL OPERATING RULES,NULL,7597E,0,0,CONT M,C90 SERIES   ,NULL,1,PRIVATE PILOT,2370,16,NULL,NULL
20121121024769I,21-NOV-12,WILLIAMSTOWN,NJ,CROSS KEYS,INCIDENT,NONE,UNKNOWN,DE HAVILLAND-BOMBARDIER,DHC-6 TWIN OTTER,NULL,NULL,NULL,PARACHUTE JUMPING,NULL,121PM,1,0,U/A CA,PT6 SER 578HP,NULL,NULL,NULL,NULL,NULL,NULL,NULL
20121121026139I,21-NOV-12,AURORA,OR,AURORA STATE,INCIDENT,NONE,CLIMB,CESSNA,CE-421,CE-421-C,NULL,NULL,GENERAL OPERATING RULES,NULL,2668A,0,0,CONT M,IO 520 SERIES,UNK   ,2,NULL,NULL,NULL,NULL,NULL
20121121026459I,21-NOV-12,HYANNIS,MA,BARNSTABLE MUNI-BOARDMAN/POLANDO FIELD,INCIDENT,MINOR,CRUISE-LEVEL FLIGHT,CESSNA,CE-402,CE-402-C,HYANNIS AIR SERVICE INC,NULL,AIR TAXI/COMMUTER,NULL,26514,0,1,CONT M,TSIO-520 VB  ,NULL,2,AIRLINE TRANSPORT PILOT FLIGHT INSTRUCTOR,4840,NULL,NULL,NULL
20121121027389I,21-NOV-12,BATON ROUGE,LA,"""BATON ROUGE METROPOLITAN, RYAN FIELD""",INCIDENT,MINOR,LANDING: APPROACH,PIPER,PA-31,PA-31-350,NULL,NULL,GENERAL OPERATING RULES,NULL,710DG,0,0,NULL,NULL,NULL,NULL,PRIVATE PILOT,2160,1650,NULL,NULL
20121121027419I,21-NOV-12,ENGLEWOOD,CO,CENTENNIAL,INCIDENT,MINOR,LANDING: TOUCHDOWN,PIPER,PA-28R,PA-28R-200,NULL,NULL,GENERAL OPERATING RULES,NULL,5301T,0,0,LYCOMI,I0360 SER    ,NULL,NULL,PRIVATE PILOT,333,1,NULL,NULL
20121122026019I,22-NOV-12,FAIRBANKS,AK,NULL,INCIDENT,NONE,CRUISE-LEVEL FLIGHT,PIPER,PA-18,PA-18-150,NULL,NULL,GENERAL OPERATING RULES,NULL,3214S,0,0,LYCOMI,O-320        ,B2B   ,NULL,PRIVATE PILOT,3350,1800,NULL,NULL
20121122026189I,22-NOV-12,ORLANDO,FL,EXECUTIVE,INCIDENT,MINOR,LANDING: TOUCHDOWN,CESSNA,CE-210,CE-210-D,NULL,NULL,GENERAL OPERATING RULES,NULL,3728Y,0,0,CONT M,IO 520 SERIES,NULL,1,AIRLINE TRANSPORT,2975,350,NULL,NULL
20121123025669I,23-NOV-12,BLOOMINGTON,IN,MONROE COUNTY,INCIDENT,NONE,CRUISE-LEVEL FLIGHT,BEECH,BE-33,BE-33-F33A,NULL,NULL,GENERAL OPERATING RULES,NULL,524PD,0,0,CONT M,IO 520       ,UNKNOW,1,NULL,NULL,NULL,NULL,NULL
20121123028049I,23-NOV-12,LIBERTY,MO,ROOSTERVILLE,INCIDENT,MINOR,LANDING: TOUCHDOWN,PIPER,PA-30,NULL,NULL,NULL,GENERAL OPERATING RULES,NULL,7324Y,0,0,LYCOMI,IO-320 SERIES,NULL,NULL,COMMERCIAL PILOT,996,488,NULL,NULL
20121124025189I,24-NOV-12,BRODHEAD,WI,BRODHEAD,INCIDENT,MINOR,LANDING: ROLLOUT,AERONCA,AR-65,AR-65-CA,NULL,NULL,GENERAL OPERATING RULES,NULL,34585,0,0,CONT M,A-65-8       ,NULL,NULL,PRIVATE PILOT,229,7,NULL,NULL
20121124025679I,24-NOV-12,AUGUSTA,GA,AUGUSTA RGNL AT BUSH FIELD,INCIDENT,MINOR,CRUISE-LEVEL FLIGHT,PIPER,PA-28,PA-28-180,NULL,NULL,GENERAL OPERATING RULES,NULL,2156T,0,0,LYCOMI,O&VO-360 SER ,NULL,NULL,COMMERCIAL PILOT FLIGHT INSTRUCTOR,NULL,NULL,NULL,NULL
20121124026449I,24-NOV-12,LOVELOCK,NV,DERBY FIELD,INCIDENT,MINOR,LANDING: TOUCHDOWN,ZENAIR,CH-600,CH-600-XL,NULL,NULL,GENERAL OPERATING RULES,NULL,639LS,0,0,CONT M,O-200A       ,NULL,NULL,STUDENT,21,1,NULL,NULL
20121124028059I,24-NOV-12,OMAHA,NE,EPPLEY AIRFIELD,INCIDENT,NONE,TAKEOFF: CLIMB OUT,CESSNA,CE-210,CE-210-N,FLIGHT EXPRESS INC,NULL,AIR TAXI/COMMUTER,NULL,4637Y,0,0,CONT M,IO 520 SERIES,NULL,1,COMMERCIAL PILOT,1683,365,NULL,NULL
20121125025329I,25-NOV-12,ZEPHYRHILLS,FL,ZEPHYRHILLS MUNI,INCIDENT,NONE,LANDING: APPROACH,CESSNA,CE-182,NULL,NULL,NULL,GENERAL OPERATING RULES,NULL,5795B,0,0,CONT M,O-470 SERIES ,NULL,1,PRIVATE PILOT,90,2,NULL,NULL
20121125026029I,25-NOV-12,BETHEL,AK,BETHEL,INCIDENT,MINOR,LANDING: APPROACH,CESSNA,CE-172,CE-172-M,FLIGHT ALASKA INC,NULL,AIR TAXI/COMMUTER,NULL,20109,0,0,LYCOMI,0-320 SERIES ,L03209,1,COMMERCIAL PILOT FLIGHT INSTRUCTOR,748,330,NULL,NULL
20121125027229I,25-NOV-12,MORRISTOWN,NJ,MORRISTOWN MUNI,INCIDENT,MINOR,LANDING: APPROACH,CANADAIR-BOMBARDIER,CRJ REGIONAL JET,NULL,NULL,NULL,GENERAL OPERATING RULES,NULL,42GJ ,0,0,HONEYW,AS907-1-1A   ,NULL,NULL,NULL,NULL,NULL,NULL,NULL
20121125027399I,25-NOV-12,TUCUMCARI,NM,TUCUMCARI MUNI,INCIDENT,MINOR,CRUISE-LEVEL FLIGHT,BEECH,BE-95,BE-95-A55,NULL,NULL,GENERAL OPERATING RULES,NULL,169SP,0,0,TCM   ,IO470-L      ,N/A   ,NULL,COMMERCIAL PILOT FLIGHT INSTRUCTOR,8500,200,NULL,NULL
